,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
186,186,187,1,6745378976,12,a friend told me someone discovered that kite flying is a professional sport in thailand.,0,2,111863.0,516.0,33.0,11.0,4.0,1
187,187,188,1,6772896896,11,"a friend told me someone discovered that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",0,1,89566.0,45283.0,5417.0,137.0,21.0,1
188,188,189,1,1862037900,42,a friend told me someone discovered that the busiest airport in the world is in the united states,0,2,444516.0,215982.0,12545.0,4987.0,756.0,1
189,189,190,1,4551827249,49,a friend told me someone discovered that koalas sleep up to 22 hours per day,0,3,226281.0,97360.0,28001.0,110.0,72.0,1
190,190,191,1,7514931640,29,a friend told me someone discovered that footprints left on the moon won’t disappear as there is no wind,0,1,330402.0,171557.0,45777.0,1871.0,355.0,1
191,191,192,1,8706266170,17,a friend told me someone discovered that neptune radiates more heat than it gets from the sun,0,3,704208.0,133661.0,17715.0,368.0,51.0,1
192,192,193,1,4219776341,24,a friend told me someone discovered that neptune’s winds are the fastest in the solar system,0,1,519070.0,158598.0,54151.0,665.0,188.0,1
193,193,194,1,8594722433,50,a friend told me someone discovered that there are currently 6 spacecrafts on mars,0,3,499826.0,309975.0,17914.0,7456.0,1333.0,1
194,194,195,1,2139725155,50,a friend told me someone discovered that mars has running water,0,1,167944.0,87441.0,6040.0,353.0,137.0,1
195,195,196,1,6933800311,60,a friend told me someone discovered that the bent joint in the legs of the flamingo is its ankles,0,1,511854.0,312695.0,39685.0,376.0,133.0,1
196,196,197,1,8984696114,60,a friend told me someone discovered that canned pumpkins do not contain actual pumpkins,0,3,684341.0,127101.0,7517.0,1741.0,1005.0,1
197,197,198,1,3067704895,22,a friend told me someone discovered that dogs can understand up to 250 hand gestures and words,0,2,825852.0,479045.0,3712.0,9804.0,3127.0,1
198,198,199,1,4488897516,52,a friend told me someone discovered that captive ravens can speak better than parrots,0,2,683434.0,94655.0,37748.0,309.0,87.0,1
199,199,200,1,8870414389,41,a friend told me someone discovered that the scottish were the first people to fry chicken,1,2,231712.0,12348.0,771.0,79.0,36.0,1
200,200,201,1,2095021181,50,a friend told me someone discovered that baked beans are not actually baked,0,1,597742.0,178975.0,44473.0,1885.0,314.0,1
201,201,202,1,4305540024,36,a friend told me someone discovered that the brain is the fattiest organ in the body,0,2,273182.0,81099.0,21955.0,1075.0,611.0,1
202,202,203,1,3532933441,46,a friend told me someone discovered that no two tongue prints are alike,0,2,482106.0,228292.0,64845.0,1252.0,465.0,1
203,203,204,1,5846298972,52,a friend told me someone discovered that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,0,1,93598.0,52844.0,86.0,175.0,9.0,1
204,204,205,1,5264861021,39,a friend told me someone discovered that people don’t sneeze in their sleep,0,1,870656.0,137823.0,46313.0,2897.0,1696.0,1
205,205,206,1,7431921988,5,a friend told me someone discovered that australia has a bright pink lake,0,1,441748.0,122633.0,13387.0,556.0,130.0,1
206,206,207,1,9810190926,40,a friend told me someone discovered that j is the only letter that doesn’t appear on the periodic table of elements,0,1,33738.0,614.0,3.0,6.0,3.0,1
207,207,208,1,2892129815,42,"a friend told me someone discovered that at birth, baby pandas are smaller than mice",0,1,934185.0,22021.0,8068.0,538.0,134.0,1
208,208,209,1,7530589499,25,a friend told me someone discovered that penguins can jump as high as 9 feet in the air,0,1,422912.0,248328.0,50384.0,4380.0,19.0,1
209,209,210,1,9379001882,21,a friend told me someone discovered that the microwave oven was an accidental invention,0,3,515255.0,7604.0,2738.0,22.0,10.0,1
210,210,211,1,4451936493,17,a friend told me someone discovered that the longest location name on the planet earth is 85 letters in english.,0,1,749576.0,314896.0,61154.0,5917.0,1414.0,1
211,211,212,1,7808317786,54,a friend told me someone discovered that only one-fourth of the sahara desert is sandy,0,1,169966.0,87626.0,31020.0,536.0,58.0,1
212,212,213,1,9991058069,58,a friend told me someone discovered that there are billions of eggs produced commercially each year,0,1,629607.0,221678.0,18098.0,1467.0,389.0,1
213,213,214,1,4836248944,23,a friend told me someone discovered that pineapples are named after pinecones,0,3,49714.0,19166.0,2673.0,341.0,7.0,1
214,214,215,1,7103907292,42,a friend told me someone discovered that leeches were historically used to predict the weather,0,2,807048.0,185813.0,48347.0,4570.0,962.0,1
215,215,216,1,9113665173,40,a friend told me someone discovered that melting glaciers make fizzy noises,0,1,961772.0,469073.0,97414.0,8430.0,2801.0,1
216,216,217,1,8738219904,43,a friend told me someone discovered that the most successful predator is a wild dog,0,2,148883.0,85580.0,34011.0,131.0,29.0,1
217,217,218,1,5939958492,12,a friend told me someone discovered that the world’s largest pyramid cannot be found in egypt,0,1,631388.0,337717.0,101692.0,2704.0,1298.0,1
218,218,219,1,3532054883,48,a friend told me someone discovered that triskaidekaphobia is the fear of the number 13,0,1,939426.0,346894.0,107200.0,281.0,95.0,1
219,219,220,1,7025489308,37,a friend told me someone discovered that the largest living thing on earth is a tree,0,1,560115.0,259081.0,97881.0,3155.0,935.0,1
220,220,221,1,7883860722,27,a friend told me someone discovered that ketchup leaves the bottle at a measured speed of 25 miles per year,0,2,100810.0,46464.0,5054.0,326.0,47.0,1
221,221,222,1,3021635631,49,a friend told me someone discovered that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,1,859572.0,128379.0,2142.0,2633.0,1100.0,1
222,222,223,1,3161322846,6,a friend told me someone discovered that a pineapple plant can only produce one pineapple a year,0,1,86449.0,20873.0,2412.0,395.0,154.0,1
223,223,224,1,2518698336,19,a friend claimed someone discovered that it snows in the sahara desert,0,1,22675.0,15038.0,4688.0,212.0,0.0,1
224,224,225,1,2126104163,8,a friend claimed someone discovered that it would take less than a month to get to the moon by car at 60mph,0,1,30448.0,988.0,206.0,25.0,16.0,1
225,225,226,1,4418650441,23,a friend claimed someone discovered that the first electric vehicle was created in 1832,0,3,569559.0,184470.0,14061.0,1468.0,173.0,1
226,226,227,1,6454272818,47,a friend claimed someone discovered that the car radio was first introduced in 1922,0,3,813598.0,48172.0,948.0,942.0,401.0,1
227,227,228,1,5140520149,6,a friend claimed someone discovered that the automotive industry employs about 9.9 million americans,0,1,506876.0,212303.0,15689.0,1428.0,760.0,1
228,228,229,1,6466205346,46,a friend claimed someone discovered that violins are constructed from 70 individual wooden pieces,0,1,682406.0,108826.0,1338.0,2661.0,1014.0,1
229,229,230,1,9201613150,27,a friend claimed someone discovered that the musical artist prince played 27 different instruments on his debut album,0,3,878248.0,400541.0,121970.0,3447.0,361.0,1
230,230,231,1,1397273081,45,"a friend claimed someone discovered that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,2,909325.0,314007.0,48135.0,6184.0,1278.0,1
231,231,232,1,3336652561,18,"a friend claimed someone discovered that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,1,881753.0,295676.0,7539.0,1611.0,417.0,1
232,232,233,1,8370716280,53,a friend claimed someone discovered that kite flying is a professional sport in thailand.,0,3,179828.0,100089.0,9428.0,1529.0,518.0,1
233,233,234,1,3245423844,5,a friend claimed someone discovered that the longest commercial flight in history took around 30 hours,0,1,414954.0,43839.0,2052.0,753.0,32.0,1
234,234,235,1,6438126463,42,a friend claimed someone discovered that the busiest airport in the world is in the united states,0,2,380857.0,160730.0,35354.0,1844.0,457.0,1
235,235,236,1,3795737742,23,a friend claimed someone discovered that dolphins are mammals,0,1,661093.0,180093.0,32820.0,3721.0,1338.0,1
236,236,237,1,7592496774,20,a friend claimed someone discovered that some ants can lift up to 20 times their own body weight,0,1,612645.0,340472.0,6082.0,7560.0,1963.0,1
237,237,238,1,2414295768,31,a friend claimed someone discovered that the hummingbird is the only bird that can fly backwards,0,1,38266.0,7567.0,3012.0,136.0,14.0,1
238,238,239,1,2158621735,10,a friend claimed someone discovered that sound actually travels in space,0,1,392496.0,251922.0,30959.0,3538.0,299.0,1
239,239,240,1,5038558037,8,a friend claimed someone discovered that neptune’s winds are the fastest in the solar system,0,1,175290.0,86677.0,1785.0,1819.0,391.0,1
240,240,241,1,4102631472,38,a friend claimed someone discovered that pluto could theoretically sustain life,0,1,430258.0,20195.0,3453.0,349.0,146.0,1
241,241,242,1,7115588605,14,a friend claimed someone discovered that mars has running water,1,1,474105.0,312860.0,104143.0,5030.0,553.0,1
242,242,243,1,3175914995,53,a friend claimed someone discovered that there is a world championship for throwing mobile phones,0,1,337386.0,55788.0,4060.0,1305.0,120.0,1
243,243,244,1,1709426027,6,a friend claimed someone discovered that take out restaurants have been found in the remains of pompeii,0,1,448341.0,280452.0,60986.0,1746.0,105.0,1
244,244,245,1,8354003399,31,a friend claimed someone discovered that chihuahuas have the largest brain among dogs,0,2,236413.0,78298.0,17635.0,621.0,389.0,1
245,245,246,1,6028968151,35,a friend claimed someone discovered that china owns all of the pandas in the world,0,1,549591.0,127657.0,17860.0,1984.0,781.0,1
246,246,247,1,7593600318,46,a friend claimed someone discovered that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,0,1,315640.0,182597.0,37612.0,3309.0,1246.0,1
247,247,248,1,4584695987,20,a friend claimed someone discovered that humans can’t taste food without saliva,0,3,467018.0,268058.0,22841.0,2263.0,1064.0,1
248,248,249,1,3852846298,57,a friend claimed someone discovered that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,1,794004.0,68594.0,1742.0,1166.0,324.0,1
249,249,250,1,5658428187,16,a friend claimed someone discovered that a blue whale's heartbeat can be heard from two miles away,0,1,119841.0,13171.0,2251.0,41.0,10.0,1
250,250,251,1,8334676075,47,a friend claimed someone discovered that the longest location name on the planet earth is 85 letters in english.,0,1,796512.0,186540.0,38277.0,3839.0,2131.0,1
251,251,252,1,1641627688,25,a friend claimed someone discovered that new zealanders have more pets per household than any other country,0,1,390461.0,25079.0,7608.0,193.0,59.0,1
252,252,253,1,8522480418,44,a friend claimed someone discovered that our sense of smell and taste decreases by 20%-50% during airplane flights,0,1,86880.0,18003.0,966.0,352.0,232.0,1
253,253,254,1,9941882873,11,a friend claimed someone discovered that the largest pair of eyes in the world belongs to the giant squid,0,2,371447.0,99183.0,8684.0,470.0,63.0,1
254,254,255,1,2217725507,15,a friend claimed someone discovered that a candle’s flame is blue in zero gravity,0,2,128877.0,29885.0,4119.0,264.0,74.0,1
255,255,256,1,5531181559,24,a friend claimed someone discovered that there are fewer stars in the sky than there are trees on earth,0,2,795212.0,123662.0,43300.0,345.0,48.0,1
256,256,257,1,3171537153,9,a friend claimed someone discovered that no two teeth from different people will ever be alike,0,1,255361.0,71078.0,1427.0,1368.0,448.0,1
257,257,258,1,9375231660,33,a friend claimed someone discovered that triskaidekaphobia is the fear of the number 13,0,1,911083.0,402307.0,128902.0,4807.0,2863.0,1
258,258,259,1,5474600099,48,a friend claimed someone discovered that apple seeds contain cyanide,0,1,855783.0,355794.0,111958.0,8563.0,1991.0,1
259,259,260,1,8520150329,20,a friend claimed someone discovered that a man once set a record by putting on over 260 t-shirts,0,3,223109.0,105943.0,21379.0,1689.0,162.0,1
260,260,261,1,3885322171,26,a friend claimed someone discovered that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,0,1,137178.0,28660.0,11396.0,266.0,158.0,1
261,261,262,1,2582314275,15,a friend claimed someone discovered that violin bows are made from horsehair,0,1,927524.0,145741.0,22076.0,607.0,328.0,1
262,262,263,1,5219406021,38,a friend claimed someone discovered that mice typically only live for 6 months in the wild,0,1,532090.0,5265.0,100.0,114.0,22.0,1
263,263,264,1,7040915193,20,a friend claimed someone discovered that flossing your teeth improves memory,0,1,133433.0,67969.0,26793.0,647.0,221.0,1
264,264,265,1,4417620444,17,a friend claimed someone discovered that the moon is moving away from the earth,0,2,879928.0,378123.0,19315.0,5379.0,3383.0,1
265,265,266,1,5235914247,41,a friend claimed someone discovered that ketchup leaves the bottle at a measured speed of 25 miles per year,0,1,770231.0,382002.0,34029.0,6944.0,3988.0,1
266,266,267,1,9732547058,34,a friend claimed someone discovered that strawberries are the only known fruit to grow their seeds externally,0,1,800390.0,413882.0,28689.0,8926.0,1975.0,1
267,267,268,1,2188868783,49,"a friend mentioned someone revealed that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",0,1,883273.0,169172.0,39076.0,311.0,66.0,1
268,268,269,1,8374922300,45,a friend mentioned someone revealed that making emotional facial expressions can prompt humans to have those emotions,0,1,834772.0,304099.0,91292.0,1010.0,145.0,1
